0.19971	0.20219
0.09770	0.07465
0.12320	0.12566
0.09770	0.10015
0.04670	0.04914
0.14870	0.17668
0.30171	0.22769
0.27621	0.35523
0.19971	0.12566
0.14870	0.17668
0.09770	0.15117
0.07220	0.04914
0.07220	0.02363
0.09770	-0.02739
0.09770	0.22769
0.22521	0.40625
0.25071	0.15117
0.22521	0.04914
0.19971	0.12566
0.22521	0.20219
0.09770	0.12566
0.02119	0.07465
0.14870	0.02363
0.02119	0.07465
0.07220	0.10015
0.17421	0.30422
0.27621	0.25320
0.30171	0.20219
0.22521	0.17668
0.17421	0.12566
0.12320	0.04914
-0.02981	0.02363
-0.00431	0.02363
0.07220	0.02363
0.02119	0.10015
0.19971	0.27871
0.30171	0.38074
0.22521	0.15117
0.19971	0.10015
0.14870	0.17668
0.19971	0.35523
0.12320	0.12566
0.19971	-0.05289
0.07220	-0.00188
-0.02981	-0.15492
-0.05531	0.07465
0.12320	0.38074
0.30171	0.48277
0.17421	-0.00188
0.12320	0.02363
0.17421	0.27871
0.35272	0.35523
0.07220	-0.18043
-0.02981	-0.05289
0.30171	0.02363
0.12320	0.10015
0.27621	0.50828
0.12320	0.35523
0.12320	0.02363
0.30171	0.25320
0.04670	0.04914
0.12320	0.02363
0.07220	0.12566
0.12320	0.25320
0.04670	0.15117
0.12320	0.10015
0.22521	0.10015
0.09770	0.30422
0.32721	0.04914
0.45472	0.07465
0.40372	0.22769
0.04670	0.25320
-0.18282	0.02363
-0.18282	-0.07840
-0.10631	0.02363
0.14870	0.25320
0.32721	0.45726
0.42922	0.35523
0.27621	-0.05289
0.22521	-0.38449
-0.08081	-0.07840
0.04670	0.22769
0.02119	0.45726
0.12320	0.25320
0.30171	0.22769
0.40372	0.30422
-0.10631	0.15117
-0.41233	-0.00188
-0.10631	-0.05289
0.32721	0.38074
0.68424	0.38074
0.53123	0.25320
0.07220	-0.05289
-0.15732	0.10015
0.07220	0.22769
-0.08081	-0.07840
0.17421	-0.07840
0.32721	0.20219
0.12320	0.35523
-0.10631	0.27871
0.58223	0.07465
0.58223	0.07465
0.45472	0.15117
0.27621	0.02363
-0.15732	0.12566
-0.48884	-0.25695
-0.48884	0.38074
-0.36133	0.15117
-0.18282	0.04914
-0.00431	-0.10391
0.35272	-0.23145
0.37822	0.50828
0.53123	0.76336
0.32721	0.91640
0.12320	0.02363
0.45472	-0.25695
0.60773	-0.38449
0.63323	-0.20594
0.78624	0.20219
0.12320	0.17668
-0.23382	0.25320
-0.48884	0.15117
-0.59084	-0.05289
-0.36133	0.25320
-0.10631	0.20219
-0.00431	0.22769
0.09770	0.02363
0.19971	0.15117
0.14870	-0.05289
0.42922	0.30422
0.48022	0.10015
0.35272	0.07465
0.27621	0.50828
0.09770	0.40625
0.02119	0.30422
0.09770	0.15117
0.09770	-0.23145
0.12320	-0.46102
0.58223	-0.02739
-0.02981	0.22769
-0.02981	0.12566
0.02119	0.25320
-0.10631	0.25320
-0.13181	0.10015
-0.00431	0.10015
-0.00431	0.12566
0.14870	0.10015
0.42922	0.32972
0.17421	0.32972
0.12320	0.25320
0.04670	0.22769
0.12320	0.12566
0.19971	0.04914
0.04670	-0.15492
0.09770	0.17668
0.17421	0.07465
0.27621	-0.02739
-0.08081	-0.05289
0.07220	0.10015
0.19971	0.22769
0.07220	0.12566
0.04670	0.12566
0.17421	-0.23145
-0.02981	0.15117
-0.02981	0.22769
-0.00431	0.38074
0.17421	0.20219
0.12320	0.07465
0.27621	-0.07840
0.25071	-0.02739
0.17421	0.07465
-0.08081	0.10015
-0.00431	0.25320
0.07220	0.10015
0.14870	-0.05289
0.22521	0.02363
0.37822	0.22769
-0.02981	0.12566
0.25071	0.22769
0.02119	0.04914
0.14870	0.15117
0.04670	-0.12942
-0.05531	0.07465
-0.00431	0.04914
-0.00431	0.04914
0.17421	0.22769
0.07220	0.20219
0.35272	-0.10391
0.14870	-0.07840
-0.02981	0.12566
-0.00431	0.30422
-0.08081	0.12566
0.07220	0.04914
0.22521	0.02363
0.37822	-0.05289
0.14870	-0.15492
0.12320	0.32972
0.02119	0.48277
0.12320	0.45726
0.17421	0.04914
0.17421	-0.07840
0.22521	0.12566
0.22521	0.40625
0.22521	0.20219
0.14870	-0.35899
0.22521	-0.05289
0.17421	0.43176
-0.13181	0.20219
-0.00431	-0.15492
0.32721	0.20219
0.27621	0.25320
-0.10631	0.02363
-0.02981	0.12566
-0.18282	0.15117
-0.02981	0.15117
0.12320	-0.00188
0.09770	0.12566
