0.09770	0.30422
0.14870	0.50828
0.14870	0.22769
0.09770	0.04914
0.30171	0.07465
0.14870	0.07465
0.19971	-0.15492
0.17421	0.10015
0.19971	0.20219
0.09770	0.32972
0.07220	0.10015
-0.02981	0.25320
0.12320	0.25320
0.25071	0.12566
0.19971	0.02363
0.14870	0.07465
0.25071	0.04914
0.19971	0.10015
0.07220	0.04914
0.12320	0.15117
0.19971	0.30422
0.07220	0.32972
0.07220	0.25320
0.22521	0.30422
0.12320	0.15117
0.07220	-0.18043
0.19971	-0.18043
0.22521	0.12566
0.17421	0.30422
0.07220	0.35523
0.14870	0.12566
0.19971	0.32972
0.12320	0.20219
0.09770	0.04914
0.17421	0.15117
0.17421	0.02363
0.09770	-0.18043
0.12320	-0.05289
0.09770	0.30422
0.02119	0.22769
0.14870	0.07465
0.14870	0.35523
0.19971	0.15117
0.22521	0.43176
0.19971	-0.02739
0.12320	0.02363
0.22521	-0.18043
0.07220	-0.07840
0.09770	0.22769
-0.00431	0.30422
0.12320	0.25320
0.17421	0.30422
0.14870	0.20219
0.22521	0.22769
0.27621	0.04914
0.25071	-0.00188
0.12320	0.04914
-0.00431	0.04914
0.17421	0.10015
0.17421	0.20219
0.12320	0.22769
0.07220	0.25320
0.22521	0.27871
0.22521	0.17668
0.19971	-0.05289
0.22521	0.02363
0.12320	-0.02739
0.14870	-0.00188
0.17421	0.17668
0.02119	0.25320
0.12320	0.15117
0.12320	0.25320
0.14870	0.32972
0.14870	0.07465
0.19971	0.02363
0.19971	0.07465
0.12320	-0.12942
0.12320	0.04914
0.17421	0.20219
0.12320	0.27871
0.12320	0.20219
0.12320	0.27871
0.19971	0.35523
0.09770	0.25320
0.19971	0.02363
0.19971	0.04914
0.14870	0.02363
0.04670	0.04914
0.14870	0.22769
0.17421	0.22769
0.04670	-0.18043
0.12320	0.27871
0.12320	0.38074
0.09770	0.25320
0.17421	-0.02739
0.14870	0.12566
0.09770	0.07465
0.07220	-0.05289
0.14870	0.15117
0.02119	0.07465
0.07220	0.20219
0.14870	0.43176
0.22521	0.35523
0.17421	0.17668
0.12320	-0.05289
0.17421	0.07465
0.25071	-0.05289
0.09770	-0.00188
0.04670	0.04914
0.12320	0.20219
0.19971	0.30422
0.14870	0.43176
0.17421	0.27871
0.22521	0.10015
0.30171	0.12566
0.19971	0.15117
0.12320	-0.07840
0.09770	0.07465
0.12320	0.25320
0.12320	0.17668
0.02119	0.17668
0.04670	0.22769
0.14870	0.15117
0.22521	0.10015
0.14870	0.04914
0.12320	-0.05289
0.17421	-0.10391
0.19971	0.20219
0.12320	0.25320
0.07220	0.22769
0.09770	0.07465
0.07220	0.35523
0.22521	0.43176
0.12320	0.20219
0.04670	-0.10391
0.19971	-0.12942
0.14870	-0.02739
0.12320	-0.15492
0.19971	0.04914
0.17421	0.20219
0.07220	0.32972
0.12320	0.66132
0.19971	0.53379
0.14870	0.32972
0.09770	0.04914
0.14870	-0.05289
0.19971	-0.05289
0.07220	-0.05289
0.07220	0.04914
0.12320	0.17668
0.04670	0.32972
0.02119	0.35523
0.12320	0.20219
0.19971	-0.10391
0.17421	-0.20594
0.27621	0.12566
0.19971	0.12566
0.12320	0.04914
0.14870	0.25320
0.09770	0.22769
0.04670	0.15117
0.19971	0.48277
0.14870	0.32972
0.12320	0.20219
0.27621	0.04914
0.17421	-0.05289
0.14870	-0.18043
0.12320	-0.05289
0.14870	0.22769
0.07220	0.25320
0.04670	0.32972
0.09770	0.35523
0.19971	0.22769
0.19971	-0.00188
0.14870	-0.10391
0.17421	0.04914
0.22521	0.15117
0.12320	0.12566
0.02119	0.20219
0.09770	0.25320
0.07220	0.20219
0.19971	0.32972
0.17421	0.30422
0.12320	-0.15492
0.17421	0.10015
0.17421	0.20219
0.17421	-0.02739
0.09770	0.04914
0.14870	0.15117
0.19971	0.20219
0.09770	0.12566
0.07220	0.22769
0.12320	0.27871
0.25071	0.32972
0.17421	0.10015
0.14870	-0.10391
0.22521	-0.15492
0.22521	-0.02739
0.09770	-0.00188
0.09770	0.02363
0.09770	0.43176
0.17421	0.68683
0.17421	0.55929
0.09770	0.04914
0.12320	-0.15492
0.17421	-0.25695
0.22521	-0.12942
0.09770	-0.05289
0.09770	0.15117
0.09770	0.27871
0.07220	0.27871
0.02119	0.35523
0.02119	0.22769
0.14870	0.25320
0.27621	0.10015
0.25071	0.02363
0.17421	-0.05289
0.14870	0.04914
0.22521	0.15117
0.14870	0.20219
0.02119	0.22769
0.12320	0.50828
0.19971	0.40625
0.14870	0.17668
0.09770	-0.07840
0.19971	0.02363
0.22521	-0.05289
0.14870	0.02363
0.02119	0.20219
0.17421	0.17668
0.12320	0.20219
0.09770	0.27871
0.19971	0.27871
0.22521	0.20219
0.12320	0.07465
0.14870	0.10015
0.22521	-0.02739
0.12320	0.04914
0.02119	0.15117
0.07220	0.22769
0.09770	0.17668
0.02119	0.30422
0.19971	0.20219
0.27621	0.15117
0.17421	0.17668
0.19971	0.02363
0.25071	-0.18043
0.14870	-0.12942
0.07220	0.12566
0.19971	0.63582
0.12320	0.32972
0.02119	0.15117
0.09770	0.12566
0.12320	0.30422
0.02119	0.12566
0.12320	-0.02739
0.14870	-0.10391
0.14870	-0.10391
0.19971	0.25320
0.27621	0.20219
0.17421	0.22769
0.14870	0.30422
0.12320	0.27871
0.17421	0.15117
0.04670	0.04914
0.17421	0.12566
0.37822	-0.15492
0.22521	-0.05289
0.07220	-0.02739
0.02119	0.17668
0.17421	0.30422
0.12320	0.71234
0.04670	0.43176
0.07220	0.22769
0.14870	0.10015
0.09770	0.02363
0.22521	-0.15492
0.25071	-0.05289
0.12320	0.15117
0.09770	0.02363
0.19971	0.12566
0.12320	0.20219
0.14870	0.35523
0.12320	0.25320
0.17421	0.07465
0.09770	-0.07840
0.12320	0.07465
0.14870	0.30422
0.22521	0.20219
0.17421	-0.23145
0.17421	-0.28246
0.19971	0.20219
0.14870	0.55929
0.22521	0.35523
0.17421	0.25320
0.12320	0.43176
0.02119	0.17668
0.09770	0.02363
0.09770	0.04914
-0.00431	0.07465
0.07220	-0.07840
0.19971	0.38074
0.09770	0.15117
0.27621	0.25320
0.27621	0.12566
0.14870	0.02363
0.12320	-0.23145
0.12320	0.04914
0.12320	-0.20594
0.04670	0.20219
0.14870	0.15117
0.12320	0.35523
0.19971	0.15117
0.07220	0.02363
0.19971	0.38074
0.19971	0.35523
0.09770	0.07465
0.22521	-0.05289
0.19971	0.07465
0.07220	0.20219
0.07220	0.43176
0.02119	0.10015
0.04670	-0.28246
0.12320	-0.12942
0.42922	0.30422
0.27621	0.55929
0.19971	0.10015
0.12320	0.04914
0.22521	0.15117
0.07220	0.15117
-0.00431	0.20219
0.02119	0.17668
0.04670	0.27871
0.14870	0.35523
0.12320	0.15117
0.25071	0.10015
0.09770	-0.20594
0.04670	-0.15492
0.17421	-0.10391
0.09770	-0.05289
0.07220	0.50828
0.14870	-0.00188
0.09770	-0.38449
0.14870	0.83988
0.32721	1.60511
0.25071	0.76336
0.35272	-0.63957
0.48022	-0.71609
0.25071	-0.35899
-0.02981	-0.41000
-0.10631	-0.02739
-0.20832	0.86539
-0.28482	-0.05289
0.07220	-0.07840
0.07220	0.10015
0.14870	0.40625
1.55129	0.22769
0.30171	0.27871
-1.91693	0.27871
0.02119	0.10015
0.50573	-0.05289
0.40372	0.02363
0.40372	0.27871
0.19971	0.73785
0.02119	0.22769
0.12320	0.27871
0.14870	-0.38449
0.25071	-0.86914
0.50573	-0.35899
-0.59084	0.12566
0.07220	1.17148
0.27621	0.55929
-0.05531	-0.18043
0.27621	-0.33348
0.42922	-0.35899
0.25071	0.10015
0.30171	0.43176
0.02119	0.10015
-0.02981	-0.05289
0.09770	0.73785
-0.05531	0.96742
0.25071	1.22250
0.45472	0.86539
0.42922	0.02363
0.30171	-0.76711
0.14870	-0.92016
0.17421	-0.61406
0.02119	0.12566
-0.00431	-0.15492
0.02119	-0.02739
-0.00431	-0.12942
-0.18282	-0.23145
0.32721	1.04394
-0.08081	1.01843
0.07220	-0.05289
0.12320	-0.25695
0.35272	0.68683
0.60773	0.22769
0.37822	0.10015
0.14870	0.89089
0.30171	-0.05289
-0.94787	0.17668
0.30171	0.22769
0.27621	0.04914
0.32721	-0.18043
0.32721	-0.05289
0.12320	-0.25695
0.07220	0.35523
0.14870	0.04914
-0.74385	0.07465
-0.28482	0.22769
0.48022	0.35523
0.58223	0.27871
0.45472	0.12566
0.04670	-0.41000
0.35272	-0.43551
0.42922	0.61031
0.04670	-0.07840
-0.15732	0.10015
-0.02981	-0.10391
-0.18282	0.32972
-0.02981	0.43176
0.30171	0.20219
0.22521	0.48277
0.14870	0.73785
0.22521	0.25320
0.35272	0.12566
0.09770	-0.38449
-0.13181	0.20219
0.09770	-0.41000
0.04670	0.12566
0.25071	0.17668
0.48022	-0.05289
0.30171	-0.48652
0.19971	0.15117
-0.25932	1.14597
-0.36133	0.73785
0.27621	0.78886
0.42922	0.73785
0.09770	-0.41000
0.35272	-0.63957
-0.00431	-0.61406
0.17421	-0.18043
0.45472	0.12566
0.58223	0.15117
-0.00431	-0.25695
-0.43783	-0.58856
0.04670	-0.00188
0.12320	0.40625
0.53123	1.09496
0.19971	0.55929
0.40372	0.30422
-0.10631	0.43176
-0.08081	0.40625
-0.13181	0.30422
-0.99887	0.04914
0.83725	0.04914
0.68424	-0.28246
0.02119	0.12566
0.22521	0.53379
0.30171	0.22769
0.22521	-0.56305
0.12320	-0.76711
0.09770	-0.53754
-0.08081	1.14597
0.14870	1.19699
0.12320	-0.25695
0.09770	-0.41000
-0.00431	-0.33348
0.02119	-0.43551
0.12320	0.66132
0.12320	1.35003
0.09770	-0.05289
0.27621	-0.02739
0.25071	0.30422
0.14870	-0.12942
-0.08081	-0.02739
0.17421	-0.05289
0.22521	0.43176
0.14870	0.04914
0.14870	-0.30797
0.25071	0.71234
0.37822	0.55929
-0.13181	0.38074
-0.28482	0.53379
0.22521	-0.00188
0.53123	-0.00188
0.65874	0.55929
0.17421	-0.63957
0.86275	-0.25695
-0.08081	-0.12942
-3.16651	1.17148
0.53123	0.89089
0.65874	0.15117
1.04126	-0.51203
0.70974	-0.53754
0.35272	-0.41000
0.73524	-0.20594
0.50573	0.32972
0.48022	0.38074
0.32721	-0.05289
-0.08081	0.78886
-0.20832	0.78886
-0.15732	0.91640
-0.13181	1.37554
-0.31033	-0.94566
-0.20832	-1.99148
-0.05531	-0.56305
0.14870	0.96742
0.19971	1.35003
0.14870	0.71234
0.17421	0.38074
0.25071	-0.58856
0.17421	-0.48652
0.40372	-0.38449
0.30171	0.17668
0.45472	-0.10391
0.35272	0.04914
0.30171	-0.07840
-0.02981	0.66132
-0.23382	0.15117
-0.08081	0.73785
0.53123	1.27351
0.58223	-0.33348
0.19971	-0.69059
-0.05531	0.22769
0.22521	-0.25695
-0.53984	0.20219
-0.31033	0.45726
0.19971	0.35523
0.65874	0.55929
0.32721	0.35523
0.68424	0.12566
-1.04987	-0.20594
0.37822	-0.23145
0.35272	-0.25695
0.14870	0.07465
0.50573	0.43176
0.50573	-0.10391
0.09770	0.15117
0.12320	-0.12942
0.02119	0.32972
-0.46334	0.04914
-0.02981	0.20219
0.19971	0.63582
0.22521	0.17668
0.27621	0.61031
0.07220	1.14597
-0.05531	-0.41000
0.12320	-0.89465
0.40372	-0.25695
0.17421	-0.35899
0.09770	-0.25695
0.09770	0.55929
-0.05531	0.22769
0.07220	0.17668
0.19971	0.25320
0.17421	-0.05289
0.37822	0.53379
0.30171	0.58480
0.27621	0.17668
0.12320	0.53379
0.12320	0.53379
0.55673	0.15117
0.53123	0.40625
-0.41233	-0.10391
-0.33583	-0.23145
-0.36133	-0.15492
0.27621	0.20219
0.19971	-0.07840
0.45472	0.02363
0.37822	0.15117
0.65874	-0.07840
0.37822	0.20219
0.30171	0.15117
0.17421	0.22769
0.22521	-0.02739
-0.23382	0.04914
-0.23382	-0.23145
0.04670	0.27871
0.12320	1.17148
0.02119	-0.28246
0.37822	-0.25695
0.22521	0.55929
0.14870	0.94191
0.27621	-0.86914
0.32721	-0.51203
0.27621	-0.30797
0.17421	-0.81812
0.14870	-0.00188
0.12320	0.61031
-0.08081	1.17148
0.02119	0.61031
0.12320	0.10015
0.14870	0.53379
0.07220	0.63582
0.35272	-0.02739
0.22521	-0.05289
0.12320	-0.15492
0.27621	0.35523
0.60773	0.04914
0.12320	0.10015
-2.98800	0.10015
0.70974	0.30422
0.70974	-0.20594
0.30171	-0.18043
1.19427	0.02363
0.55673	0.22769
0.63323	0.20219
0.12320	-0.28246
0.37822	0.04914
0.14870	0.40625
0.60773	0.15117
-0.25932	0.96742
-0.02981	0.71234
0.07220	0.35523
-0.18282	-1.58336
-0.00431	-0.10391
-0.00431	1.78367
-0.15732	0.86539
0.19971	0.32972
0.07220	0.61031
0.02119	0.20219
0.22521	-0.18043
0.27621	-1.45582
0.22521	-1.27726
0.22521	-0.41000
0.22521	-0.00188
0.04670	0.32972
0.37822	0.22769
0.17421	0.99292
0.25071	0.66132
0.25071	0.53379
0.25071	0.45726
-0.25932	-0.02739
-0.33583	0.22769
0.14870	0.76336
0.42922	0.58480
0.50573	0.55929
0.42922	-0.28246
0.78624	-0.69059
-0.33583	0.17668
-0.71835	0.07465
0.12320	-0.28246
0.50573	0.04914
0.40372	-0.46102
0.35272	-0.12942
0.27621	0.50828
0.48022	0.27871
0.14870	0.22769
-0.25932	-0.66508
-0.15732	-0.12942
0.42922	1.29902
-1.02437	1.50308
0.19971	1.17148
0.42922	-0.07840
0.42922	-0.81812
0.27621	-0.00188
0.17421	-0.28246
0.22521	-1.40480
0.14870	-0.15492
-0.02981	1.14597
0.04670	0.10015
0.14870	0.15117
0.19971	0.07465
0.17421	0.07465
0.19971	-0.15492
0.27621	-0.20594
0.27621	-0.07840
-0.02981	0.25320
-0.18282	0.83988
0.07220	0.66132
0.04670	0.71234
0.09770	0.45726
0.25071	0.07465
0.14870	0.12566
0.70974	0.04914
1.72980	-0.12942
0.22521	-0.02739
-1.91693	-0.33348
-1.10088	-0.15492
-1.10088	0.32972
0.96476	0.35523
1.50029	0.27871
0.37822	-0.41000
0.42922	-0.05289
0.63323	0.10015
0.17421	0.15117
0.22521	-0.15492
0.17421	1.47757
-0.02981	1.55410
-0.08081	0.55929
-0.10631	-0.51203
-0.31033	-0.38449
-0.02981	-0.71609
0.02119	0.55929
-0.02981	0.66132
-0.02981	0.07465
0.22521	-1.02219
0.22521	0.30422
0.14870	0.91640
0.17421	0.45726
0.17421	-0.33348
0.25071	-0.15492
0.40372	-0.05289
0.32721	-0.02739
0.17421	0.30422
0.22521	0.66132
0.27621	0.43176
0.17421	0.20219
0.09770	0.30422
-0.02981	0.68683
0.09770	0.81437
0.30171	0.07465
-0.08081	-0.61406
-0.10631	-0.43551
-0.36133	-0.53754
-0.53984	-0.38449
0.19971	0.32972
0.96476	0.22769
0.70974	0.02363
0.93925	0.53379
0.19971	0.30422
0.45472	-0.15492
0.12320	0.15117
-0.53984	1.86019
-0.08081	1.35003
0.14870	0.04914
0.25071	-1.43031
0.35272	-0.79262
0.14870	0.76336
-0.10631	0.12566
-0.13181	-0.28246
0.07220	1.19699
0.22521	-0.25695
0.30171	-0.51203
0.22521	-0.35899
0.07220	-0.25695
0.14870	-0.10391
0.17421	-0.10391
0.14870	0.45726
0.25071	1.73265
0.14870	0.96742
0.09770	0.71234
0.17421	0.17668
0.14870	-0.76711
0.09770	-0.28246
-0.13181	-0.18043
